BeerID,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,PrimingMethod,PrimingAmount
56823,134,18.93,1.055,1.011,5.78,30.89,6.07,26.5,60,1.04,70,1.5,Specific Gravity,All Grain,0.5,21.11,N/A,N/A
54720,13,23,1.073,1.018,7.25,89.21,8.73,28,60,1.06,75,3,Specific Gravity,All Grain,0.35,20,N/A,N/A
48769,91,55,1.066,1.014,6.75,34.46,35.03,46,60,1.079,66,3,Specific Gravity,All Grain,0.5,20,N/A,N/A
27818,108,25,1.047,1.01,4.88,17.06,18.75,28.5,60,1.041,70,N/A,Specific Gravity,BIAB,N/A,19,N/A,N/A
45865,14,18.93,1.046,1.009,4.96,26.13,3.73,15.14,60,1.058,35,N/A,Specific Gravity,extract,0.35,19.44,N/A,N/A
1323,170,41.64,1.064,1.016,6.28,15.76,6.67,45.05,90,1.059,70,N/A,Specific Gravity,BIAB,1,N/A,N/A,N/A
42574,87,41.64,1.1,1.027,9.59,98.37,38.04,53,60,1.079,85,0.75,Specific Gravity,All Grain,1.25,19.44,N/A,N/A
34950,109,20,1.05,1.008,5.39,18.52,4.45,28.4,60,1.035,70,3.1,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
66860,94,23,1.046,1.013,4.42,19.61,3,27,90,1.04,75,9,Specific Gravity,All Grain,N/A,15,N/A,N/A
9686,12,20.82,1.074,1.024,6.5,72.02,50,15.14,60,1.101,35,N/A,Specific Gravity,extract,0.75,21.11,N/A,N/A
28659,129,20.82,1.051,1.014,4.79,27.23,50,11.36,60,1.093,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
59206,7,41.64,1.073,1.014,7.78,57.61,5.99,45.42,60,1.067,70,1.25,Specific Gravity,All Grain,1,19.44,N/A,N/A
31421,12,39.75,1.062,1.016,6.12,38.71,35.59,45.42,60,1.054,78,1.5,Specific Gravity,All Grain,N/A,22.22,N/A,N/A
8489,129,30,1.057,1.009,6.2,50.85,31.59,45,90,1.038,65,3,Specific Gravity,All Grain,N/A,22,N/A,N/A
32669,34,20.82,1.053,1.016,4.88,28.44,21.06,28.39,60,1.039,75,1.15,Specific Gravity,All Grain,1,20,N/A,N/A
65056,10,11.36,1.058,1.011,6.14,40.52,6.79,15.14,60,1.044,70,1.5,Specific Gravity,All Grain,0.75,17.78,N/A,N/A
9223,92,20.82,1.055,1.017,4.96,41.96,14.92,28.39,60,N/A,70,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
73621,45,37.85,1.06,1.015,5.95,19.7,6.34,28.39,60,1.08,70,1.5,Specific Gravity,All Grain,N/A,20,N/A,N/A
10693,56,180,1.08,1.012,8.94,89.87,7.02,200,90,1.072,68,3,Specific Gravity,All Grain,N/A,18,N/A,N/A
14029,10,23,1.05,1.012,4.98,42.42,5.35,28,60,1.041,73,6.4,Specific Gravity,All Grain,0.75,18,N/A,N/A
58926,10,18.93,1.052,1.011,5.37,42.9,8.73,24.61,60,1.04,70,1.5,Specific Gravity,All Grain,N/A,23.89,N/A,N/A
42636,31,25,1.055,1.013,5.4,39.22,4.55,31,90,1.044,70,N/A,Specific Gravity,BIAB,1.75,12,N/A,N/A
34529,155,22.71,1.063,1.006,7.5,39,13.5,26.5,60,1.054,73,1.25,Specific Gravity,All Grain,1,22.22,N/A,N/A
68003,49,20.82,1.049,1.01,5.14,27.57,3.16,28.39,60,1.036,72,1.5,Specific Gravity,All Grain,1.75,12.22,N/A,N/A
9473,72,15,1.071,1.022,6.47,64.25,33.49,18,60,1.06,70,3.2,Specific Gravity,All Grain,N/A,20,N/A,N/A
50329,26,16.09,1.069,1.008,7.98,35.94,5.7,22.71,60,1.049,65,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
7368,6,21,1.047,1.013,4.47,35.77,31.93,28.5,60,1.035,70,N/A,Specific Gravity,BIAB,N/A,20,N/A,N/A
18513,34,18.93,1.064,1.015,6.4,51.64,18.67,28.39,60,1.043,70,1.5,Specific Gravity,All Grain,0.5,21.11,N/A,N/A
56274,50,20,1.048,1.008,5.34,32.04,6.15,17,100,1.057,68,3,Specific Gravity,All Grain,1.5,10,N/A,N/A
71363,56,20,1.08,1.013,8.76,87.14,6.93,20,60,1.08,35,N/A,Specific Gravity,extract,N/A,18,N/A,N/A
32516,7,35,1.079,1.023,7.4,67.06,10.25,38,90,1.073,75,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
68061,84,17.03,1.067,1.015,6.8,26.61,6.27,21.77,60,1.053,75,1.5,Specific Gravity,All Grain,N/A,16.67,N/A,N/A
66515,87,20.82,1.107,1.019,11.51,77.33,38.14,28.39,90,1.079,64,1.5,Specific Gravity,All Grain,1,20,N/A,N/A
16352,10,20.82,1.049,1.011,5.02,40.69,5.92,24.61,60,1.041,70,1.25,Specific Gravity,All Grain,0.75,20,N/A,N/A
39178,10,18.93,1.054,1.014,5.32,27.23,6.14,23.09,60,1.044,65,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
4616,7,18.93,1.058,1.015,5.75,0,8.29,15.14,60,N/A,75,N/A,Specific Gravity,Partial Mash,N/A,N/A,N/A,N/A
58353,10,12,1.054,1.011,5.59,44.42,8.45,15,60,1.043,70,3,Specific Gravity,All Grain,N/A,21,N/A,N/A
39360,134,20.82,1.052,1.01,5.51,41.23,5.86,23.85,60,1.045,65,0.6,Specific Gravity,All Grain,0.35,N/A,N/A,N/A
61916,58,20.82,1.045,1.011,4.46,40.29,37.76,24.61,60,1.038,75,1.75,Specific Gravity,All Grain,0.75,15.56,N/A,N/A
52470,7,20.82,1.056,1.011,5.84,35.64,7.51,28.39,60,1.041,70,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
30628,148,20.82,1.061,1.011,6.56,54.97,35.88,26.5,90,1.048,74,1.4,Specific Gravity,All Grain,1,21.11,N/A,N/A
64745,68,15.14,1.055,1.014,5.45,39.65,11.87,18.93,75,1.044,72,1.4,Specific Gravity,All Grain,1.25,25.56,N/A,N/A
61456,13,22.71,1.096,1.02,10,58.98,33.29,28.39,60,1.077,75,1.33,Specific Gravity,All Grain,0.75,20,N/A,N/A
70136,7,18.93,1.072,1.017,7.14,108.93,11.73,11.36,60,1.119,35,N/A,Specific Gravity,extract,0.35,21.11,Corn sugar,.75 pounds
43564,22,9.46,1.056,1.014,5.55,23.97,13.37,14.2,60,1.038,60,1.4,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
11626,65,80,1.051,1.009,5.55,42.62,5.31,100,60,1.041,70,N/A,Specific Gravity,BIAB,1,19,N/A,N/A
21568,4,30,1.052,1.012,5.21,38.52,12.93,35,90,1.044,75,N/A,Specific Gravity,BIAB,N/A,18,N/A,N/A
29327,169,21,1.05,1.012,4.97,9.74,3.84,25,60,1.042,67,2.1,Specific Gravity,All Grain,N/A,20,N/A,N/A
19350,21,18.93,1.107,1.024,10.85,34.93,20.93,11.36,60,1.178,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
14103,132,20.82,1.093,1.022,9.37,57.86,50,28.39,75,1.068,65,1,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
46482,52,21,1.055,1.013,5.4,18.47,21.03,28.5,60,1.04,70,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
32737,7,25,1.065,1.011,7.1,67.06,6.88,28,60,1.058,70,N/A,Specific Gravity,BIAB,1,18,Sukkerlake,6
1006,81,45.42,1.054,1.014,5.23,40.23,3.23,53,90,1.047,75,N/A,Specific Gravity,All Grain,N/A,10,N/A,N/A
7363,4,18.93,1.076,1.018,7.59,35.8,14.44,18.93,60,N/A,50,N/A,Specific Gravity,extract,0.35,20,N/A,N/A
16574,7,21,13.9805,3.62127,5.59,0,5.47,28.5,60,10.4,70,1.5,Plato,All Grain,N/A,N/A,N/A,N/A
10908,7,18.93,1.05,1.014,4.72,0,1.05,18.93,60,N/A,75,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
19354,163,25,1.019,1.005,1.87,0,2.73,28.5,90,1.017,35,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
66234,11,18.93,1.075,1.019,7.37,35.5,29.14,22.71,60,1.063,75,1.25,Specific Gravity,All Grain,0.35,20,N/A,N/A
37592,169,18.93,1.047,1.006,5.34,18.01,4.43,28.39,60,1.031,70,N/A,Specific Gravity,BIAB,N/A,21.11,dextrose,9 ounces
13929,129,18.93,1.074,1.018,7.24,0,35.61,18.93,60,N/A,75,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
5871,175,18.93,1.053,1.013,5.26,24.57,3.34,30.28,60,1.033,70,1.5,Specific Gravity,All Grain,0.35,18.33,N/A,N/A
43496,6,20,1.058,1.014,5.78,27.83,25.74,26,90,1.045,70,3,Specific Gravity,All Grain,N/A,21,N/A,N/A
66277,171,83.28,1.079,1.018,7.97,31.16,20.57,90.85,60,1.072,75,1.25,Specific Gravity,All Grain,0.5,21.11,N/A,N/A
46921,135,22,1.046,1.017,3.77,21.83,24.11,28.5,60,1.035,70,4,Specific Gravity,All Grain,N/A,12,N/A,N/A
35951,30,18.93,1.045,1.01,4.55,24.17,7.56,26.5,90,1.028,70,1.3,Specific Gravity,All Grain,1,19.44,N/A,N/A
48435,155,20.82,1.054,1.015,5.13,18.89,8.69,26.5,60,1.042,60,1.5,Specific Gravity,All Grain,0.75,20,N/A,N/A
58587,148,18.93,1.074,1.019,7.24,57.72,10.36,26.04,60,1.054,72,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
1462,39,18.93,1.054,1.017,4.9,32.65,10.79,26.5,60,1.039,80,1.5,Specific Gravity,All Grain,N/A,15.56,N/A,N/A
67330,129,23,1.073,1.018,7.2,57.58,34.9,28,60,1.06,80,2.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
9615,14,40.69,1.055,1.008,6.22,17.31,5.15,47.32,60,1.048,75,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
59140,150,20.82,1.07,1.011,7.66,58.94,16.94,28.39,60,1.051,60,1.5,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
6455,12,11.36,1.059,1.015,5.82,49.13,40,9.46,60,N/A,85,N/A,Specific Gravity,Partial Mash,N/A,N/A,N/A,N/A
42957,10,22,1.046,1.008,4.96,32.65,6.54,28.5,60,1.036,70,3,Specific Gravity,All Grain,0.35,18,N/A,N/A
58512,7,11.36,1.068,1.017,6.72,46.78,8.5,15.14,60,1.051,70,N/A,Specific Gravity,BIAB,N/A,15.56,N/A,N/A
71730,10,20.82,1.055,1.013,5.57,58.49,12.87,28.39,60,1.04,60,1.5,Specific Gravity,All Grain,0.75,20,N/A,N/A
18276,72,25,1.075,1.017,7.57,64.6,46.25,28,90,1.067,65,N/A,Specific Gravity,BIAB,1,19,N/A,N/A
655,7,21,1.065,1.012,7.03,64.6,5.45,25,60,1.052,70,N/A,Specific Gravity,BIAB,0.75,18,N/A,N/A
59303,9,500,1.105,1.026,10.33,0,9.39,515,60,1.102,68,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
9060,7,21,1.06,1.013,6.2,61.1,7.55,25,60,1.051,75,N/A,Specific Gravity,BIAB,0.75,18,N/A,N/A
55287,75,10.41,1.067,1.004,8.28,5.27,3.65,13.25,75,1.048,70,1.5,Specific Gravity,All Grain,0.35,20,N/A,N/A
43600,160,20.82,1.087,1.021,8.69,39.23,21.68,24.61,60,1.061,60,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
20468,114,20.82,1.052,1.012,5.16,40.3,50,27.44,60,1.039,35,N/A,Specific Gravity,Partial Mash,0.35,18,N/A,N/A
36114,6,20.82,1.053,1.012,5.27,40.77,23.96,28.39,60,1.039,55,2.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
39616,94,18.93,1.05,1.011,5.12,24.01,3.37,24.11,60,1.04,70,1.25,Specific Gravity,All Grain,N/A,16.67,N/A,N/A
73080,118,20.82,1.063,1.017,5.95,47.91,12.38,24.61,60,1.053,70,1.85,Specific Gravity,All Grain,0.35,N/A,N/A,N/A
10239,86,22,19.2244,5.64645,7.52,94.84,13.27,26,60,16.4,70,8,Plato,All Grain,N/A,23,N/A,N/A
36894,12,20.82,1.074,1.017,7.38,48.36,35.02,27.25,60,1.056,80,N/A,Specific Gravity,BIAB,N/A,18.89,N/A,N/A
61505,150,24,1.055,1.01,5.85,45.44,13.9,26,60,1.051,70,3,Specific Gravity,All Grain,0.35,20,N/A,N/A
66819,56,45,1.079,1.016,8.28,96.26,12.21,50,90,1.071,70,3,Specific Gravity,All Grain,0.5,19,N/A,N/A
58554,6,41.64,1.06,1.014,5.98,44.65,24.6,51.1,60,1.049,78,1.25,Specific Gravity,All Grain,0.75,18.89,N/A,N/A
36353,66,50,1.05,1.01,5.37,27.75,21.98,59,60,1.043,75,3,Specific Gravity,All Grain,N/A,19,N/A,N/A
72252,9,19.87,1.052,1.012,5.16,87.41,5.51,28.39,60,1.036,70,N/A,Specific Gravity,BIAB,0.75,21.11,N/A,N/A
50744,111,20,1.031,1.008,2.98,38.84,8.67,26,60,1.024,72,3.31,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
9494,10,18,13.4099,3.87921,5.13,33.98,9.91,26,60,9.4,70,N/A,Plato,All Grain,0.35,20,N/A,N/A
26477,171,121.13,1.08,1.019,8.02,30.81,16.41,166.56,60,1.058,72,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
25492,86,18.93,1.082,1.014,8.94,115.42,6.78,24.61,60,1.063,70,1.5,Specific Gravity,All Grain,1,20,N/A,N/A
20926,162,24.61,1.074,1.028,6.38,38.71,38.73,32.18,90,1.05,92,1.5,Specific Gravity,All Grain,1,20,N/A,N/A
43592,81,41.64,1.05,1.013,4.94,39.14,3.1,48.26,60,1.044,75,1.15,Specific Gravity,All Grain,1.5,12.78,N/A,N/A
15700,10,20.82,1.049,1.009,5.27,38.36,4.49,26.5,60,1.038,70,N/A,Specific Gravity,Partial Mash,N/A,20,N/A,N/A
93,85,18.93,1.083,1.02,8.36,101.71,15.51,11.36,60,N/A,70,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
69398,7,21.96,1.077,1.012,8.51,46.68,6.92,15.14,60,1.112,35,N/A,Specific Gravity,extract,0.35,27.22,N/A,N/A
19549,4,19,1.06,1.011,6.36,51.94,11.02,25,60,1.045,74,N/A,Specific Gravity,All Grain,0.35,N/A,N/A,N/A
34469,30,10.41,1.053,1.012,5.33,17.7,2.99,12.3,60,1.045,35,N/A,Specific Gravity,extract,0.35,N/A,N/A,N/A
66052,65,10.41,1.051,1.012,5.07,68.09,11.92,14.46,60,1.036,75,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
3334,15,18.93,1.045,1.012,4.21,33.19,3.84,11.36,60,N/A,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
26547,56,19.87,1.085,1.013,9.45,197.58,7.57,13.25,60,1.128,35,N/A,Specific Gravity,extract,0.5,23.89,Keg @ 35F,25 PSI for 5 days
46561,14,22.71,1.051,1.012,5.08,15.42,3.88,28.39,60,1.04,75,1.5,Specific Gravity,All Grain,0.5,16.11,N/A,N/A
67355,44,18.93,1.046,1.012,4.57,0,2.72,28.39,0,1.031,75,1.5,Specific Gravity,All Grain,N/A,18.89,N/A,N/A
68635,22,18.93,1.071,1.016,7.3,58.43,5.75,15.14,60,1.089,35,N/A,Specific Gravity,extract,N/A,21.67,N/A,N/A
19330,147,20.82,1.048,1.012,4.68,48.45,10.2,27.63,60,1.036,71,1.25,Specific Gravity,All Grain,N/A,23.33,N/A,N/A
37030,7,18.93,1.07,1.016,7.11,80.67,10.71,22.71,60,1.059,35,N/A,Specific Gravity,extract,0.35,18.33,N/A,N/A
69378,29,20.82,1.063,1.013,6.64,33.34,19.36,24.61,60,1.054,60,N/A,Specific Gravity,BIAB,N/A,18.33,N/A,N/A
6419,145,7.57,1.075,1.017,7.63,225.7,40,9.46,60,1.06,35,N/A,Specific Gravity,extract,0.35,17.22,N/A,N/A
44278,9,18.93,1.06,1.014,6.09,32.35,29.78,28.39,60,1.04,70,1.5,Specific Gravity,All Grain,N/A,18.33,N/A,N/A
51454,114,5.68,1.062,1.016,6.11,36.93,33.34,13.25,60,1.027,73,N/A,Specific Gravity,BIAB,N/A,20,N/A,N/A
61464,102,18.93,1.06,1.011,6.38,22.54,13.27,18.93,90,1.06,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
33859,20,20.82,1.056,1.014,5.52,44.68,6.68,28.39,90,1.041,68,1.5,Specific Gravity,All Grain,N/A,20,N/A,N/A
2098,156,20.82,1.048,1.015,4.38,24.91,3.81,28.39,60,1.036,60,1.25,Specific Gravity,All Grain,0.35,17.22,N/A,N/A
65339,4,20.82,1.024,1.007,2.14,55.26,11.69,28.39,60,1.017,35,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
5503,68,17,1.052,1.013,5.07,31.29,5.04,20,60,1.044,35,N/A,Specific Gravity,extract,N/A,19,N/A,N/A
73232,102,50,1.054,1.008,6,20.55,8.59,57.3,70,1.047,75,N/A,Specific Gravity,BIAB,N/A,16,N/A,N/A
46990,7,21,1.051,1.013,5.03,0,5.25,28.5,70,1.038,80,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
21288,150,20,13.2195,2.60343,5.69,54.29,6.59,22,60,12.1,75,N/A,Plato,All Grain,N/A,N/A,N/A,N/A
69572,50,21.77,1.054,1.012,5.45,49.47,3.15,22.14,90,1.053,76,1.9,Specific Gravity,All Grain,N/A,10,N/A,N/A
25737,6,20.82,1.045,1.011,4.5,31.43,24.99,28.39,60,1.033,70,1.5,Specific Gravity,All Grain,0.75,21.11,N/A,N/A
38849,86,25,1.076,1.015,8.01,114.67,6.42,29,75,1.055,70,3,Specific Gravity,All Grain,N/A,17,N/A,N/A
52323,109,22,1.044,1.011,4.27,1.07,4.76,8,10,1.12,35,N/A,Specific Gravity,Partial Mash,N/A,21,N/A,N/A
39034,7,9,1.051,1.013,4.93,49.44,5.9,13,90,1.035,75,3,Specific Gravity,All Grain,0.75,16,N/A,N/A
7903,6,20.82,1.054,1.016,5,33.93,26.73,9.46,60,1.119,100,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
64806,65,24.5,13.3872,2.923,5.62,46.16,3.45,29,60,11.4,83,4,Plato,All Grain,0.35,18,N/A,N/A
70253,169,18.93,1.053,1.015,4.94,14.98,4.88,24.61,60,1.04,73,1.25,Specific Gravity,All Grain,N/A,20,N/A,N/A
1496,152,19.87,1.07,1.015,7.2,60.27,4.58,27.44,60,1.051,75,1.5,Specific Gravity,All Grain,N/A,20,N/A,N/A
16649,15,20,1.04,1.01,4.06,19.36,3.67,24,60,1.034,63,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
29520,64,54,1.043,1,5.6,0,0,54,0,1.043,100,5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
57390,134,11.36,1.059,1.011,6.24,99.32,6.5,20.82,60,1.032,60,N/A,Specific Gravity,BIAB,0.5,21.11,N/A,N/A
63549,56,41.64,1.057,1.012,5.87,42.75,9.96,56.78,60,1.041,55,1.5,Specific Gravity,All Grain,1,18.89,N/A,N/A
36184,7,22.71,1.073,1.015,7.55,77.44,7.14,28.39,90,1.058,70,1.3,Specific Gravity,All Grain,1.25,18.89,Keg,11.2 psi @ 40F
49903,31,26,1.043,1.007,4.85,25.11,4.42,32,90,1.035,70,3.5,Specific Gravity,All Grain,N/A,12,Co2,N/A
14167,10,20.82,1.059,1.012,6.09,29.77,7.69,28.39,75,1.043,70,1.6,Specific Gravity,All Grain,0.75,20,N/A,N/A
11303,86,24.61,1.081,1.025,7.98,115.55,9.26,26.5,60,1.076,67,1.5,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
60680,169,3.79,1.05,1.013,4.96,10,3.59,4.73,45,1.04,35,N/A,Specific Gravity,extract,2,23.89,N/A,N/A
20132,4,18.93,1.065,1.015,6.48,29.97,20.93,24.61,60,1.05,80,1.5,Specific Gravity,All Grain,0.75,20,N/A,N/A
47260,10,20.82,1.061,1.012,6.49,36.72,4.99,11.36,60,1.112,35,N/A,Specific Gravity,extract,N/A,21.11,N/A,N/A
40778,50,64,1.048,1.013,4.71,34.57,3.39,74,90,1.042,72.5,3,Specific Gravity,All Grain,N/A,9,N/A,N/A
61560,70,20.82,1.067,1.014,6.88,27.81,16.15,27.44,90,1.05,75,1.5,Specific Gravity,All Grain,0.35,19.44,N/A,N/A
16186,7,21.77,1.081,1.019,8.09,113.55,4.91,26.5,60,1.066,68,1.25,Specific Gravity,All Grain,0.5,18.33,N/A,N/A
10127,115,22.71,1.062,1.017,5.9,0,9.8,27.25,60,N/A,75,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
20545,7,20.82,1.057,1.012,5.9,44.24,5.48,15.14,60,1.078,79,N/A,Specific Gravity,Partial Mash,0.35,17.78,Corn sugar,3.8
5698,7,20,12.1134,2.82991,4.96,65.48,8.31,22.5,60,10.8,60,3.15,Plato,All Grain,0.75,18,N/A,N/A
6056,24,18.93,1.05,1.013,4.95,0,3.59,22.71,90,N/A,75,N/A,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
31858,36,20.82,1.064,1.014,6.52,60.21,16.71,24.61,60,1.054,70,1.33,Specific Gravity,All Grain,0.75,20,N/A,N/A
37360,19,50,1.06,1.015,5.87,6.19,30.34,25,60,1.119,35,N/A,Specific Gravity,Partial Mash,N/A,14,N/A,N/A
45697,37,20.82,1.049,1.015,4.41,18.36,26.11,28.39,60,1.036,75,2,Specific Gravity,All Grain,N/A,21.11,N/A,N/A
58700,129,23,1.063,1.014,6.41,32.5,35.42,32.5,90,1.045,63,2.7,Specific Gravity,All Grain,0.75,20,N/A,N/A
61781,4,20.82,1.056,1.013,5.67,41.19,12.69,28.39,60,1.041,65,4,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
16155,39,18.93,1.07,1.023,6.17,62.67,10.29,22.71,60,1.058,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
45147,4,83.28,1.061,1.011,6.48,42.32,14.23,90.85,60,1.056,75,1.25,Specific Gravity,All Grain,N/A,20,N/A,N/A
14599,92,17.03,1.056,1.014,5.39,19.11,15.2,25.74,60,1.037,65,1.25,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
29504,86,18.93,1.093,1.02,9.59,68.92,18.65,31.19,60,1.056,70,1.2,Specific Gravity,All Grain,0.5,21.11,N/A,N/A
30211,42,10,1.072,1.018,7.01,46.27,37.83,10,60,1.072,70,3,Specific Gravity,All Grain,0.35,35,N/A,N/A
18569,151,45.42,1.07,1.012,7.63,75.12,7.03,52.05,60,1.061,80,1.25,Specific Gravity,All Grain,N/A,18.33,N/A,N/A
33015,37,25,1.064,1.011,6.98,22.8,28,30,60,1.053,75,N/A,Specific Gravity,BIAB,0.75,20,N/A,N/A
60529,7,17,1.069,1.013,7.31,0,7.49,9,60,1.13,70,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
58552,169,24,1.05,1.011,5.01,12.77,5.77,33,60,1.036,70,4,Specific Gravity,All Grain,0.75,20,N/A,N/A
493,86,20.82,1.082,1.021,8.09,103.51,10.97,24.61,60,1.07,78,N/A,Specific Gravity,All Grain,N/A,16.67,corn sugar,4 oz
66895,10,20.82,1.042,1.011,4.08,43.31,4.09,23.47,60,1.037,72,N/A,Specific Gravity,BIAB,0.35,17.78,N/A,N/A
26392,145,18.93,1.052,1.013,5.11,7.06,5.02,28.39,60,1.034,70,1.25,Specific Gravity,All Grain,N/A,20,N/A,N/A
32854,170,20.82,1.072,1.019,7.01,22.12,4.4,22.71,90,1.066,60,N/A,Specific Gravity,BIAB,0.35,16.67,N/A,N/A
48932,68,22.71,1.054,1.015,5.07,41.91,13.73,15.14,60,1.081,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
15782,81,20,1.049,1.012,4.85,42.06,4.41,15,60,1.066,70,N/A,Specific Gravity,BIAB,N/A,10,N/A,N/A
32225,10,22.71,1.057,1.017,5.15,50.56,7.53,28.39,60,1.045,60,1.25,Specific Gravity,All Grain,0.75,18.33,N/A,N/A
52650,30,55,1.05,1.011,5.09,23.91,4.94,60,60,1.046,70,3,Specific Gravity,All Grain,0.75,18,N/A,N/A
4678,86,21,1.077,1.018,7.83,63.21,8.04,11,60,N/A,35,N/A,Specific Gravity,extract,N/A,N/A,N/A,N/A
39139,114,20,1.059,1.017,5.47,29.5,39.93,24,60,1.049,75,3,Specific Gravity,All Grain,1,14,N/A,N/A
4483,118,60,1.048,1.011,4.91,32.64,9.9,40,60,1.073,70,3,Specific Gravity,All Grain,0.75,20,N/A,N/A
41538,5,15,1.119,1.022,12.79,94.37,23.07,18,90,1.099,65,2.1,Specific Gravity,All Grain,1.25,21,N/A,N/A
5598,40,20.82,1.051,1.013,5,21.91,3.41,24.61,90,1.044,65,1.5,Specific Gravity,All Grain,2,10,N/A,N/A
11376,144,12,1.042,1.009,4.31,26.7,6.5,14,60,1.036,70,5,Specific Gravity,All Grain,0.75,21,Sugar,N/A
54126,157,41.64,1.058,1.018,5.26,44.54,5.86,49.21,60,1.049,70,1.2,Specific Gravity,All Grain,0.35,20,N/A,N/A
1925,86,20.82,1.077,1.018,7.78,108.1,11.8,26.5,60,N/A,70,N/A,Specific Gravity,BIAB,N/A,N/A,N/A,N/A
61671,1,39.75,1.049,1.008,5.4,42.25,10.09,49.21,90,1.04,85,1.5,Specific Gravity,All Grain,1,17.78,N/A,N/A
41115,7,10,1.072,1.018,7.04,149.91,13.55,12.5,60,1.057,50,3,Specific Gravity,All Grain,0.75,20,N/A,N/A
42078,5,33.4,1.084,1.016,8.92,80.66,11.06,37,60,1.076,79,3,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
16263,90,21,1.055,1.011,5.88,51.87,8.68,26.5,90,1.044,80,3.5,Specific Gravity,All Grain,N/A,12,N/A,N/A
52917,10,22.71,1.043,1.011,4.24,26.29,9.6,26.5,60,1.037,70,1.25,Specific Gravity,All Grain,N/A,18.33,N/A,N/A
16397,149,45.42,1.061,1.015,6.14,84.51,16.96,51.86,60,1.054,70,2,Specific Gravity,All Grain,N/A,19.44,CO2,N/A
63247,61,25,1.055,1.015,5.23,18.7,18.56,29,60,1.047,68,4,Specific Gravity,All Grain,N/A,22,N/A,N/A
41718,7,18.93,1.11,1.025,11.13,81.21,11.37,28.39,60,1.073,70,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
16274,42,9.46,1.065,1.012,7.02,34.94,9.4,7.57,60,1.082,35,N/A,Specific Gravity,extract,N/A,20,N/A,N/A
66377,150,23,1.055,1.013,5.39,65.68,16.28,27,60,1.046,65,3.7,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
32717,68,22.71,1.048,1.013,4.63,24,12.69,27.25,60,1.04,70,1.2,Specific Gravity,All Grain,0.35,17.78,Keg,N/A
64683,11,21,1.06,1.011,6.4,34.96,27.29,27,60,1.046,65,N/A,Specific Gravity,BIAB,N/A,19,N/A,N/A
22930,10,18.8,1.042,1.009,4.38,25.28,8.66,26.5,90,1.03,68,3,Specific Gravity,All Grain,N/A,20,N/A,N/A
73552,10,83.28,1.031,1.009,2.81,51.49,4.48,90.85,60,1.028,35,1.5,Specific Gravity,All Grain,N/A,N/A,N/A,N/A
36872,92,20.82,1.054,1.014,5.27,30.54,14.52,29.34,60,1.039,80,1.25,Specific Gravity,All Grain,N/A,20,N/A,N/A
